Hand,Skat,BestGame,ProbNull,SafeSuits,VoidSuits,TotalGaps,Blank8s,Gaps_C,Gaps_S,Gaps_H,Gaps_D
 [CQ C9 C7 ST S9 H9 DK DQ DT D9]    ,[CJ CT],Null,0.1,1,0,6,0,0,2,1,3
 [CT C8 SA SQ ST S8 HK HT H9 D9]    ,[SJ DQ],Null,0.05,0,0,8,0,2,2,3,1
 [SA SK SQ S8 S7 HT H9 DJ DT D7]    ,[CA CT],Null,0.1,1,1,4,0,0,1,2,1
 [S8 HK HQ HJ H9 H7 DA DJ D8 D7]    ,[C9 HT],Null,1.0,2,1,2,1,0,1,0,1
 [CT C8 SK SQ S9 S8 HQ HJ H9 DT]    ,[CA D8],Null,0.05,0,0,8,0,2,2,3,1
 [CT SA SJ S9 S8 S7 HK HT H9 H7]    ,[CK DA],Null,0.25,3,1,1,0,1,0,0,0
 [CQ C9 C8 ST HK HJ H7 DQ DJ D7]    ,[SQ S8],Null,0.05,0,0,7,0,2,1,2,2
 [CQ CT C8 C7 S8 HA HK HT H8 H7]    ,[HJ DK],Null,1.0,3,1,1,1,0,1,0,0
 [C8 C7 SA SJ S9 S8 S7 D9 D8 D7]    ,[CA CK],Null,1.0,4,1,0,0,0,0,0,0
 [C9 C7 SJ S8 H9 DQ DJ D9 D8 D7]    ,[HK HQ],Null,0.25,2,0,3,0,0,2,1,0
 [SK SJ ST HT H9 H8 H7 DQ DJ D7]    ,[CT DK],Null,0.05,2,1,5,0,0,3,0,2
 [SK SQ ST S9 S7 H7 DQ DJ D9 D8]    ,[CT HT],Null,0.2,3,1,1,0,0,0,0,1
 [CQ CT C9 C8 H9 H7 DQ DT D8 D7]    ,[SQ S7],Null,0.45,3,1,1,0,1,0,0,0
 [C9 C8 SJ S7 H8 H7 DK DJ D8 D7]    ,[CA SQ],Null,0.25,2,0,2,0,1,1,0,0
 [CA CQ C9 C8 C7 S9 H9 DQ DJ D8]    ,[HK DA],Null,0.1,1,0,5,0,0,1,1,3
 [CK C9 C7 SJ S9 S8 HQ H8 DK D8]    ,[SK DQ],Null,0.05,0,0,6,0,1,1,2,2
 [C8 SA SQ SJ S9 S7 H8 D9 D8 D7]    ,[CA CT],Null,1.0,2,0,2,2,1,0,1,0
 [CJ CT C9 C7 S9 H7 DA DK DJ D8]    ,[SK S8],Null,0.1,2,0,5,0,0,1,0,4
 [CK CJ C9 C8 S8 HQ H7 DT D8 D7]    ,[SA SQ],Null,0.05,1,0,3,1,1,1,1,0
 [CA CQ CJ C8 C7 ST S9 H9 D9 D8]    ,[HJ DK],Null,0.1,1,0,4,0,0,2,1,1
 [C8 S8 HA HK H9 H7 DK DJ D9 D8]    ,[CA DQ],Null,0.2,0,0,5,2,1,1,2,1
 [SQ ST HQ HJ H9 H8 DK DJ D9 D7]    ,[CA S9],Null,0.1,2,1,3,0,0,2,1,0
 [CQ CT ST S9 S8 HQ HT H9 H8 D8]    ,[SJ DK],Null,0.05,0,0,5,1,2,1,1,1
 [C7 SQ S9 S8 HK HQ H9 H7 DT D9]    ,[CA CQ],Null,0.05,1,0,5,0,0,2,1,2
 [CK CT C9 C7 H9 H8 DQ DJ D9 D7]    ,[SJ ST],Null,0.65,3,1,1,0,0,0,1,0
 [CT C8 ST S7 HK HT H9 H7 D9 D8]    ,[CQ DA],Null,0.25,1,0,4,0,2,1,0,1
 [CQ C9 C8 SA SQ S8 HT H9 DT D8]    ,[CJ SJ],Null,0.1,0,0,8,0,1,3,2,2
 [CK C8 SK ST S9 S8 H8 H7 DA DQ]    ,[HK DT],Null,0.05,1,0,5,0,2,1,0,2
 [CQ C9 C8 ST S9 HK HT H8 D9 D7]    ,[S8 DT],Null,0.1,1,0,6,0,2,1,3,0
 [C9 SQ SJ S7 H7 DK DQ DJ D9 D7]    ,[CK HK],Null,0.05,2,0,3,0,1,2,0,0
 [CQ C9 C8 C7 HJ HT H9 H7 D9 D7]    ,[ST DA],Null,1.0,4,1,0,0,0,0,0,0
 [CQ C8 C7 S8 HK HQ H8 H7 DJ D9]    ,[SJ ST],Null,0.2,0,0,5,1,1,1,1,2
 [C8 SK S9 S8 HQ HT H9 H7 DT D8]    ,[CJ SQ],Null,0.3,1,0,5,1,1,2,0,2
 [CK C9 SK S8 S7 DA DQ DT D9 D8]    ,[C8 HJ],Null,0.05,1,1,4,0,2,1,0,1
 [CQ C9 C7 SJ S7 HT H7 DK DJ D7]    ,[SK H9],Null,0.1,1,0,4,0,1,1,0,2
 [HK HJ H9 H7 DA DK DT D9 D8 D7]    ,[CJ C8],Null,1.0,4,2,0,0,0,0,0,0
 [C8 SA SQ S9 S7 HK H9 H8 H7 D8]    ,[CQ DJ],Null,0.75,1,0,4,2,1,2,0,1
 [CQ CT C9 C7 SQ S7 H9 H8 DQ DT]    ,[HK DK],Null,0.05,1,0,4,0,0,1,1,2
 [C8 S7 HA HK HQ HJ HT H7 DT D8]    ,[CQ DQ],Null,0.6,1,0,4,1,1,0,1,2
 [CK C9 C8 SK SJ ST S7 DT D9 D7]    ,[CQ HA],Null,0.2,2,1,3,0,2,1,0,0
 [CA CQ C8 C7 ST S8 S7 HJ DT D8]    ,[HT D9],Null,0.15,1,0,4,0,2,0,1,1
 [CJ ST S9 HQ HJ H9 H7 DK DJ D8]    ,[CK C8],Null,0.05,1,0,6,0,1,2,0,3
 [CT C8 S7 HQ HJ H8 H7 DK DT D8]    ,[ST DA],Null,0.25,2,0,5,0,2,0,0,3
 [C9 S9 S7 HJ H8 H7 DA DK D9 D7]    ,[CJ SK],Null,0.3,2,0,3,0,1,0,0,2
 [CT C9 C7 SK SQ S9 S7 DQ D8 D7]    ,[HQ H9],Null,0.55,2,1,2,0,0,1,0,1
 [CA CQ CT C8 S9 S7 HJ HT H9 H8]    ,[C9 SK],Null,0.15,2,1,2,0,1,0,1,0
 [CQ CJ C9 SK S7 HJ H8 DT D9 D7]    ,[ST HK],Null,0.05,1,0,6,0,3,1,2,0
 [CA CQ C9 C7 S7 H9 DQ DJ D8 D7]    ,[SA H8],Null,0.8,2,0,3,0,2,0,1,0
 [ST S8 HA HK HQ HJ HT H7 DQ D8]    ,[CK DK],Null,0.1,1,1,5,0,0,2,1,2
 [CJ CT C8 SQ ST S8 HQ H9 DK D8]    ,[C7 HA],Null,0.05,1,0,7,0,0,3,2,2
 [CT SQ ST S9 S7 HK H8 DQ DT D7]    ,[S8 HQ],Null,0.05,1,0,5,0,1,0,2,2
 [CT C8 S8 HQ H8 DK DQ DT D9 D7]    ,[SA HJ],Null,0.2,1,0,5,1,2,1,2,0
 [C8 SA SQ SJ S8 S7 H8 DT D9 D7]    ,[HJ HT],Null,1.0,2,0,2,2,1,0,1,0
 [CK CT C9 S7 HQ HT H9 DK D8 D7]    ,[CQ ST],Null,0.1,1,0,7,0,3,0,3,1
 [HQ H9 H8 H7 DK DQ DJ D9 D8 D7]    ,[CA C9],Null,1.0,4,2,0,0,0,0,0,0
 [C9 SA SK S9 S8 HA HJ H9 H8 H7]    ,[CQ CT],Null,0.1,2,1,4,0,1,3,0,0
 [CA CJ CT C9 C8 C7 DQ DT D8 D7]    ,[HA HK],Null,1.0,4,2,0,0,0,0,0,0
 [CQ CT C7 SK S9 HA HQ HJ HT H7]    ,[DK DQ],Null,0.05,1,1,5,0,2,2,1,0
 [SQ ST S8 S7 H8 DK DJ DT D9 D8]    ,[C7 H9],Null,0.4,2,1,2,1,0,0,1,1
 [C9 C8 C7 SK ST S8 S7 H9 DT D7]    ,[HA HJ],Null,0.25,2,0,2,0,0,0,1,1
 [CK C9 C8 C7 S7 HA HQ H8 H7 DT]    ,[SA DJ],Null,0.15,2,0,3,0,0,0,2,1
 [SK SQ S9 S8 HQ H9 DA DQ D9 D7]    ,[CK CQ],Null,0.05,1,1,6,0,0,2,2,2
 [CK CT C8 SJ HK H8 H7 DK DQ D9]    ,[C7 SA],Null,0.05,0,0,6,0,1,1,1,3
 [CA C8 C7 SQ ST HK H8 H7 DQ D9]    ,[CQ S9],Null,0.05,0,0,6,0,1,2,1,2
 [CQ C9 S9 S8 S7 H7 DK DQ DJ D8]    ,[C8 SA],Null,0.1,2,0,5,0,2,0,0,3
 [CQ CT C8 C7 H9 H8 DQ DJ DT D7]    ,[SA HA],Null,0.15,2,1,2,0,0,0,1,1
 [CT C8 S7 HA HQ H8 H7 DK DQ D7]    ,[CK DJ],Null,0.1,1,0,6,0,2,0,2,2
 [CJ C8 S9 S8 HA HJ H8 H7 D8 D7]    ,[CA C9],Null,0.3,1,0,4,0,2,1,1,0
 [CQ CJ C8 C7 H8 H7 DK DJ D9 D7]    ,[HA HK],Null,1.0,4,1,0,0,0,0,0,0
 [CA CT C8 C7 H8 H7 DK DQ DT D8]    ,[SK SJ],Null,0.25,2,1,4,0,1,0,0,3
 [C7 S8 H8 H7 DA DK DQ DT D9 D7]    ,[SQ DJ],Null,1.0,3,0,1,1,0,1,0,0
 [CK CT C9 C7 SJ S9 H9 H7 D9 D8]    ,[SQ DK],Null,0.1,2,0,3,0,0,2,0,1
 [C8 SK ST S9 HQ HJ H9 H8 D9 D8]    ,[DA DQ],Null,0.05,0,0,6,1,1,3,1,1
 [CK C8 SK SJ S7 HQ H7 DQ DT D7]    ,[CQ CJ],Null,0.05,0,0,7,0,2,2,1,2
 [SK S7 HA HQ HJ HT H8 D9 D8 D7]    ,[CA SQ],Null,0.05,2,1,3,0,0,1,2,0
 [SQ ST S9 S8 HA HT H9 H7 DQ DT]    ,[CQ DJ],Null,0.05,1,1,4,0,0,1,1,2
 [CA CK CJ C9 C7 SK ST S8 S7 H7]    ,[DA DJ],Null,1.0,4,1,0,0,0,0,0,0
 [S8 HQ H9 DA DK DQ DT D9 D8 D7]    ,[CQ SQ],Null,0.1,2,1,3,1,0,1,2,0
 [C8 C7 S9 S8 S7 HQ H9 H7 DJ D8]    ,[CA DA],Null,0.1,2,0,3,0,0,0,1,2
 [SK SQ ST S9 H7 DA DK DQ D9 D8]    ,[CA CQ],Null,0.05,2,1,5,0,0,3,0,2
 [CA CK CT C7 SK SQ SJ S8 D9 D8]    ,[HQ DT],Null,0.05,1,1,7,0,3,3,0,1
 [CQ C9 SQ ST S7 HT H9 DT D9 D8]    ,[S9 HK],Null,0.05,1,0,5,0,2,0,2,1
 [CK CQ C8 SK SJ S7 H7 DK DJ D7]    ,[C9 HT],Null,0.05,1,0,7,0,3,2,0,2
 [CK CJ C9 C7 ST H9 H8 DQ D9 D7]    ,[SK HK],Null,0.1,1,0,3,0,0,1,1,1
 [C8 S8 S7 HK HT H9 DA DK DT D7]    ,[CA CQ],Null,0.05,1,0,7,1,1,0,3,3
 [SQ S8 S7 HA HQ HT H8 DA DK DT]    ,[C9 C8],Null,0.05,1,1,8,0,0,1,4,3
 [C9 C8 SK SQ S9 S7 H9 H8 DK D8]    ,[HA DQ],Null,0.15,0,0,5,0,1,1,1,2
 [CQ CT C9 C8 ST HK H8 H7 DQ D8]    ,[SQ DK],Null,0.05,0,0,5,0,1,1,1,2
 [CK CQ CJ CT C9 C7 HK HT H8 H7]    ,[SQ D9],Null,0.95,4,2,0,0,0,0,0,0
 [CQ CT C7 SK ST S8 HK HJ DJ D7]    ,[H7 DA],Null,0.05,0,0,8,0,2,3,2,1
 [C9 SA SQ ST S7 HK H7 DK DJ DT]    ,[C8 HJ],Null,0.05,0,0,8,0,1,3,1,3
 [SA SQ SJ S9 S7 HJ HT H9 H8 D8]    ,[CK CT],Null,0.3,2,1,2,1,0,0,1,1
 [C9 SQ S7 HT H9 DQ DJ DT D9 D8]    ,[C7 SK],Null,0.05,0,0,5,0,1,1,2,1
 [CJ C9 C8 SJ S9 S8 HK HT DQ D9]    ,[CT S7],Null,0.05,1,0,5,0,1,0,2,2
 [CA C9 C8 SQ ST S7 HK HT H9 D9]    ,[CQ HJ],Null,0.05,0,0,8,0,2,2,3,1
 [CJ C9 C8 SQ SJ S9 S7 H7 D9 D8]    ,[HK DA],Null,0.15,2,0,2,0,1,0,0,1
 [ST S9 HT H9 H7 DK DQ DJ D9 D8]    ,[C9 SJ],Null,0.2,2,1,3,0,0,2,0,1
 [CK CJ CT C7 S7 HQ H8 H7 D9 D8]    ,[H9 DQ],Null,0.4,2,0,2,0,1,0,0,1
 [CA CK CQ C9 C8 S8 S7 HQ H9 H7]    ,[DQ DT],Null,0.3,2,1,3,0,2,0,1,0
 [CT C8 SA SK ST S7 HQ HJ HT H7]    ,[DK DJ],Null,0.1,1,1,6,0,2,3,1,0
 [CK C9 C8 C7 SQ SJ ST S7 HJ H7]    ,[DA DK],Null,0.4,2,1,2,0,0,1,1,0
 [SJ S9 S8 HA HJ H8 H7 DT D9 D7]    ,[C8 SQ],Null,0.35,2,1,2,0,0,1,1,0
 [CQ CJ C9 C8 H8 DK DQ D9 D8 D7]    ,[SK HT],Null,0.3,2,1,2,1,1,0,1,0
 [CA CK C9 C7 S9 HJ H9 H8 D8 D7]    ,[SQ DA],Null,0.15,1,0,4,0,2,1,1,0
 [C8 C7 HA HT H9 H8 DK DQ D9 D7]    ,[CA S9],Null,0.35,2,1,3,0,0,0,2,1
 [CQ C7 S7 HA HJ H9 H8 H7 D9 D8]    ,[SA SQ],Null,0.25,2,0,2,0,1,0,0,1
 [C7 S8 HA HK HT H8 H7 DQ DJ D9]    ,[ST DK],Null,0.1,2,0,4,1,0,1,0,3
 [C9 C8 HK HQ HJ HT H9 H8 DJ D8]    ,[ST DK],Null,0.35,1,1,4,0,1,0,1,2
 [CQ C9 C7 S7 HJ H9 H7 DK DQ DJ]    ,[SK D7],Null,0.05,2,0,4,0,1,0,0,3
 [CK C9 C7 S9 HT H9 H7 DT D9 D7]    ,[SQ ST],Null,0.15,2,0,2,0,1,1,0,0
 [CT C8 C7 SA SK S8 S7 HT D9 D7]    ,[HK HQ],Null,0.15,2,0,3,0,0,2,1,0
 [CQ CJ C8 C7 SA SQ S8 S7 H9 DQ]    ,[DJ DT],Null,0.05,1,0,4,0,0,2,1,1
 [CK CQ C9 C7 S8 HQ HJ H8 H7 D8]    ,[DK DT],Null,0.75,1,0,3,2,1,1,0,1
 [CT C7 SK S9 S7 HA HT H8 H7 D8]    ,[CK DQ],Null,0.3,0,0,4,1,1,1,1,1
 [CQ CT SK ST S9 S7 H8 DK DQ D9]    ,[CJ SQ],Null,0.05,1,0,6,1,2,0,1,3
 [CQ C8 C7 HT H8 H7 DA DQ D8 D7]    ,[SA SQ],Null,0.5,2,1,3,0,1,0,0,2
 [C8 SQ ST S9 S8 S7 HT H8 H7 D7]    ,[HJ DK],Null,1.0,3,0,1,1,1,0,0,0
 [C7 SK SQ S9 HJ H8 DA DQ DT D7]    ,[ST HT],Null,0.1,1,0,8,0,0,3,2,3
 [CK CT ST S7 HQ HT H7 DQ DT D7]    ,[SK DJ],Null,0.05,0,0,6,0,2,1,2,1
 [CA C9 C8 C7 HQ H9 H7 DJ D8 D7]    ,[SK S9],Null,0.55,2,1,2,0,1,0,1,0
 [CT C8 SQ ST S7 HT H8 H7 D9 D8]    ,[C7 DQ],Null,0.25,2,0,3,0,0,2,0,1
 [SQ S8 HA HK HQ H9 H8 H7 DK D9]    ,[CK ST],Null,0.05,2,1,4,0,0,2,0,2
 [CK CT S7 H8 H7 DA DK DQ D8 D7]    ,[SA HK],Null,0.1,2,0,3,0,2,0,0,1
 [CJ SK S9 S8 HK H9 H8 DK D8 D7]    ,[CA SQ],Null,0.05,0,0,6,0,1,2,2,1
 [C8 SQ ST S9 S7 H8 DK DJ D8 D7]    ,[CA HQ],Null,1.0,2,0,2,2,1,0,1,0
 [CA CQ CT C7 SA SK S8 S7 D9 D7]    ,[C9 HA],Null,0.55,3,1,2,0,0,2,0,0
 [CA CK CT C8 C7 S8 DK DQ DT D8]    ,[SA HK],Null,0.2,2,1,4,1,0,1,0,3
 [C7 S8 HT H9 H7 DK DQ DJ D8 D7]    ,[SK S9],Null,1.0,3,0,1,1,0,1,0,0
 [CA CK C9 C7 SK SQ ST HT H8 D9]    ,[CQ DJ],Null,0.05,0,0,7,0,1,3,2,1
 [CT C8 C7 S9 HQ HJ H7 DK DJ D8]    ,[S8 HK],Null,0.05,1,0,6,0,0,1,2,3
 [CK C9 C8 SK ST S8 HQ HT H9 H7]    ,[HJ DT],Null,0.1,2,1,5,0,2,3,0,0
 [CQ S8 S7 H8 H7 DA DQ DT D8 D7]    ,[CK CJ],Null,0.05,3,0,1,0,1,0,0,0
 [SQ ST S8 S7 HJ HT H9 H8 DJ D8]    ,[CK CT],Null,0.2,2,1,3,0,0,0,1,2
 [CQ CJ C8 C7 S8 HQ HT H9 H8 H7]    ,[SK ST],Null,1.0,3,1,1,1,0,1,0,0
 [SJ S9 S7 HJ H7 DK DQ DJ D8 D7]    ,[CK CQ],Null,0.45,3,1,1,0,0,0,1,0
 [SK SQ S8 S7 HT H7 DJ DT D9 D7]    ,[C9 HQ],Null,0.65,2,1,2,0,0,1,1,0
 [CT C7 SK SQ ST S9 S8 H8 D9 D7]    ,[CK C8],Null,0.45,2,0,2,1,0,1,1,0
 [CQ CJ HA H9 H8 H7 DK DJ D9 D7]    ,[CK SQ],Null,0.05,2,1,3,0,2,0,1,0
 [CA CK CQ CT C8 ST H9 DK DT D8]    ,[HK HQ],Null,0.05,0,0,8,0,3,1,1,3
 [CA CQ CT C8 S8 HT H7 D9 D8 D7]    ,[SA ST],Null,0.1,1,0,6,1,4,1,1,0
 [CA CQ C9 SJ ST H9 DJ DT D8 D7]    ,[CT HK],Null,0.05,1,0,6,0,3,2,1,0
 [CK C9 C8 C7 SQ SJ S8 S7 H9 D8]    ,[HK DQ],Null,0.65,2,0,2,1,0,0,1,1
 [C9 C8 SJ S8 S7 HQ HJ H9 DT D8]    ,[CA SK],Null,0.1,1,0,6,0,1,0,3,2
 [CK CQ CT C9 HJ H9 H8 H7 DA D9]    ,[SQ DQ],Null,0.05,2,1,5,0,3,0,0,2
 [CJ C9 C8 C7 SQ S9 HQ H9 DJ D9]    ,[HK DK],Null,0.05,1,0,6,0,0,2,2,2
 [C9 C7 SK S8 HT H8 DK DQ DT D8]    ,[CA D9],Null,0.15,1,0,5,0,0,2,2,1
 [CT S9 S8 S7 DK DQ DJ D9 D8 D7]    ,[HQ HJ],Null,0.2,3,1,1,0,1,0,0,0
 [CA CQ CJ C9 C7 S8 HQ H9 H7 D7]    ,[SK DQ],Null,0.55,2,0,2,1,0,1,1,0
 [CT S9 S8 S7 HQ H9 H8 DA DQ DT]    ,[SJ HJ],Null,0.05,1,0,5,0,1,0,1,3
 [CQ CT SQ SJ S9 HQ HT H9 H7 D7]    ,[ST DA],Null,0.05,2,0,4,0,2,2,0,0
 [CT C9 C8 C7 SK S9 S8 S7 D8 D7]    ,[SJ DA],Null,1.0,4,1,0,0,0,0,0,0
 [CK CJ C7 S9 S8 S7 H8 DK D9 D8]    ,[CT DA],Null,0.2,1,0,5,1,2,0,1,2
 [CK CQ CT C9 C8 C7 HT H8 DT D7]    ,[SQ H9],Null,0.6,2,1,2,0,0,0,1,1
 [CA CK CQ C7 H8 DA DK DQ D9 D7]    ,[SQ S8],Null,0.05,1,1,5,1,3,0,1,1
 [ST S9 S7 HJ HT H9 H7 DQ D9 D8]    ,[CQ CT],Null,0.15,3,1,2,0,0,0,0,2
 [CQ CJ C7 SQ HA HQ HT H7 D8 D7]    ,[ST DA],Null,0.05,1,0,6,0,2,1,3,0
 [C8 SA SQ ST S9 S7 DQ DT D9 D7]    ,[CJ HK],Null,0.95,3,1,1,1,1,0,0,0
 [CK C7 SQ S8 H9 H7 DJ D9 D8 D7]    ,[CA SJ],Null,0.05,2,0,3,0,1,2,0,0
 [CA CK CQ CT C9 C8 S7 DQ D9 D7]    ,[SK SQ],Null,0.45,2,1,2,0,1,0,0,1
 [SQ S7 HQ HT DA DK DQ D9 D8 D7]    ,[CK CT],Null,0.05,2,1,3,0,0,1,2,0
 [C9 C8 SA ST S8 S7 DK DQ DT D9]    ,[HK HQ],Null,0.05,1,1,5,0,1,1,0,3
 [C8 S7 HA HQ H8 H7 DJ DT D8 D7]    ,[C7 SA],Null,0.9,3,0,2,1,0,0,2,0
 [CQ CJ CT SK SQ S8 S7 DQ D9 D8]    ,[HA HQ],Null,0.05,1,1,6,0,3,1,0,2
 [CK C7 ST S9 HQ HT H7 DT D8 D7]    ,[CJ SQ],Null,0.05,1,0,5,0,1,2,2,0
 [C7 SK SJ S8 S7 HQ H8 H7 DT D8]    ,[CQ DK],Null,0.3,2,0,3,0,0,0,1,2
 [CK CT C9 SQ SJ S7 HK H8 D9 D8]    ,[HQ DA],Null,0.05,0,0,8,0,3,2,2,1
 [CK C9 SK SJ ST S9 S7 HQ H7 D7]    ,[CQ HA],Null,0.05,2,0,3,0,2,0,1,0
 [CT SJ S9 S7 DA DK DQ DJ DT D8]    ,[C9 HT],Null,0.4,2,1,3,0,1,0,0,2
 [CA CQ CJ C9 C7 S8 S7 H8 DT D9]    ,[SA HK],Null,0.3,2,0,3,1,0,0,1,2
 [ST S9 S8 S7 HK HQ HJ H9 H8 D7]    ,[CJ CT],Null,0.35,3,1,1,0,0,0,1,0
 [CJ C7 S7 H9 H8 DQ DJ DT D8 D7]    ,[SA HK],Null,0.4,2,0,2,0,1,0,1,0
 [C9 C7 HA HJ H8 H7 DK DQ DT D7]    ,[SK SJ],Null,0.35,2,1,3,0,0,0,1,2
 [C7 S8 HT H8 H7 DQ DJ D9 D8 D7]    ,[SK HA],Null,1.0,3,0,1,1,0,1,0,0
 [CK CT C8 C7 SA S9 S7 H8 D8 D7]    ,[SK DA],Null,0.6,2,0,2,1,0,1,1,0
 [CQ C9 SK ST S8 S7 H9 H7 DQ DT]    ,[CA DJ],Null,0.05,2,0,4,0,2,0,0,2
 [C8 C7 SK SJ S8 S7 HK HT H7 D7]    ,[CQ HQ],Null,0.6,3,0,2,0,0,0,2,0
 [C7 SJ ST S9 S7 HA HT H9 H8 D7]    ,[CT DQ],Null,0.3,3,0,2,0,0,0,2,0
 [CQ C9 C7 SK SJ ST S8 HJ H7 D7]    ,[S9 HK],Null,0.15,1,0,3,0,1,1,1,0
 [C8 HJ HT H8 H7 DQ DJ DT D8 D7]    ,[CQ SK],Null,1.0,3,1,1,1,1,0,0,0
 [CA CJ C9 S9 S8 S7 HQ H9 H8 D9]    ,[CK DA],Null,0.05,1,0,6,0,3,0,2,1
 [C8 SJ S9 S8 S7 H9 H8 DK DT D9]    ,[CK D8],Null,0.3,1,0,4,1,1,0,1,2
 [SA SQ S8 S7 HA HK HQ HT H7 DT]    ,[CA D9],Null,0.3,1,1,5,0,0,2,2,1
 [CJ C9 C8 SA SK S8 S7 HQ H7 D8]    ,[HA DK],Null,0.05,0,0,5,1,1,2,1,1
 [SK SQ ST S7 H9 H8 DK DQ DJ D7]    ,[CK C7],Null,0.1,1,1,5,0,0,2,1,2
 [CA C9 C8 SJ S9 HT H8 DK DQ DT]    ,[S8 H7],Null,0.05,1,0,7,0,2,2,0,3
 [CQ C9 C8 SJ ST HT H9 H7 DQ D8]    ,[CA D9],Null,0.05,1,0,6,0,2,2,0,2
 [S9 S8 S7 HK HQ H8 H7 DQ DJ D9]    ,[CA CQ],Null,0.1,2,1,4,0,0,0,1,3
 [CK CT C8 S9 H7 DA DK DJ D9 D7]    ,[C9 HQ],Null,0.3,2,0,3,0,2,1,0,0
 [C9 C7 ST HK HQ H9 H8 D9 D8 D7]    ,[CA S9],Null,0.05,2,0,3,0,0,1,2,0
 [CJ C8 SK ST S7 HQ HJ H7 DK D7]    ,[CK HT],Null,0.05,0,0,6,0,2,2,1,1
 [CK CT C8 SK SJ S9 S7 H9 DQ DJ]    ,[HA DT],Null,0.05,1,0,6,0,3,0,1,2
 [CT C8 SQ ST S7 HQ HT H9 DJ D7]    ,[CA DK],Null,0.05,0,0,8,0,2,2,3,1
 [S8 HJ HT H7 DA DK DQ DT D8 D7]    ,[CT SK],Null,0.45,2,1,2,1,0,1,1,0
 [CT C9 C7 SK SQ ST S9 S7 D8 D7]    ,[CA H9],Null,1.0,4,1,0,0,0,0,0,0
 [CA CK CQ C8 C7 HT H9 H7 D9 D8]    ,[SA DA],Null,0.25,2,1,2,0,1,0,0,1
 [C9 C8 SJ S8 HT H9 H7 DQ D8 D7]    ,[CK SA],Null,0.2,1,0,4,0,1,2,0,1
 [CJ CT S9 HK HQ HJ H9 H7 D9 D8]    ,[SK SQ],Null,0.05,1,0,4,0,2,1,0,1
 [CQ CT C7 S8 HJ H9 H7 DJ D9 D7]    ,[SK ST],Null,0.25,2,0,3,1,2,1,0,0
 [CK CJ CT C9 C8 ST S7 HQ H8 H7]    ,[DJ D9],Null,0.25,1,1,3,0,1,1,1,0
 [CQ C8 C7 S7 HA HJ H9 H8 H7 D9]    ,[SK DA],Null,0.45,2,0,2,0,1,0,0,1
 [C9 C7 HT H8 H7 DK DJ DT D8 D7]    ,[CK CJ],Null,1.0,4,1,0,0,0,0,0,0
 [ST S7 HA HK HT H8 H7 DT D9 D7]    ,[CQ SA],Null,0.8,3,1,1,0,0,1,0,0
 [CA CK CQ C8 C7 HA HK HT H8 H7]    ,[ST DT],Null,0.8,3,2,1,0,1,0,0,0
 [CK CQ CT SA S9 S7 HK HQ H9 H7]    ,[DK D8],Null,0.05,1,1,5,0,3,1,1,0
 [CJ C8 C7 S9 H8 DA DK DJ D8 D7]    ,[S8 HQ],Null,1.0,2,0,2,1,0,1,1,0
 [C9 C8 C7 HQ H9 H7 DJ DT D8 D7]    ,[SQ HJ],Null,1.0,4,1,0,0,0,0,0,0
 [CA CK CQ CT C7 ST S9 S7 H7 D8]    ,[HK DQ],Null,0.6,2,0,3,1,2,0,0,1
 [C7 S9 S7 H9 H7 DA DK DQ D9 D7]    ,[CA HA],Null,0.8,3,0,1,0,0,0,0,1
 [C9 S9 S8 S7 HJ H8 H7 DQ D9 D8]    ,[CA CK],Null,0.05,2,0,3,0,1,0,0,2
 [CQ CT C8 C7 SJ S8 HK H9 H7 D7]    ,[DA DQ],Null,0.15,2,0,3,0,0,2,1,0
 [C7 ST S8 S7 H8 DK DQ D9 D8 D7]    ,[CQ SA],Null,1.0,3,0,1,1,0,0,1,0
 [CT C7 HK HQ HJ HT H8 DK D9 D7]    ,[ST DQ],Null,0.1,1,1,4,0,1,0,2,1
 [CQ CT C9 C7 S8 HT H9 DJ D9 D8]    ,[SA HK],Null,0.05,1,0,4,1,0,1,2,1
 [C8 SK SQ S8 S7 H8 DT D9 D8 D7]    ,[CK CJ],Null,0.7,1,0,3,2,1,1,1,0
 [CT C9 SK SQ S8 S7 H9 H8 D9 D7]    ,[HQ DA],Null,0.15,1,0,4,0,2,1,1,0
 [CQ CJ CT C9 C7 SJ S8 S7 H8 D8]    ,[DK DQ],Null,0.95,2,0,2,2,0,0,1,1
 [CA CK CJ C7 SQ ST S8 S7 H8 H7]    ,[DK D7],Null,0.2,3,1,3,0,3,0,0,0
 [SK SJ S8 H8 H7 DQ DJ DT D9 D7]    ,[CA CK],Null,0.15,3,1,3,0,0,3,0,0
 [CA CK CQ C9 SK SQ HQ DQ D9 D7]    ,[CJ C7],Null,0.05,0,0,6,0,2,2,1,1
 [CK CQ C8 C7 SA SK SQ ST S8 S7]    ,[HJ HT],Null,0.6,3,2,1,0,1,0,0,0
 [SA SQ S7 HK HQ HT DK DQ D9 D7]    ,[SK HA],Null,0.05,1,1,6,0,0,2,3,1
 [C7 ST S8 S7 HA HQ H9 DQ DT D9]    ,[CQ SQ],Null,0.05,2,0,6,0,0,0,3,3
 [CT C8 SK SQ S9 S7 HA HT H9 H8]    ,[CK D8],Null,0.2,1,1,5,0,2,1,2,0
 [CT C9 SQ SJ ST S7 HA HQ H9 H7]    ,[CQ DA],Null,0.15,1,1,5,0,2,1,2,0
